PRINCIPLE COMMODITY,COUNTRY,UNIT,QUANTITY,Value(US$ million)
RESIDUL CHEMICL AND ALLED PROD                    ,IRAN,NA,NA,0.47
RESIDUL CHEMICL AND ALLED PROD                    ,IRAQ,NA,NA,0
RESIDUL CHEMICL AND ALLED PROD                    ,IRELAND,NA,NA,12.75
RESIDUL CHEMICL AND ALLED PROD                    ,ISRAEL,NA,NA,11.42
RESIDUL CHEMICL AND ALLED PROD                    ,ITALY,NA,NA,317.19
RESIDUL CHEMICL AND ALLED PROD                    ,JAPAN,NA,NA,1854.8
RESIDUL CHEMICL AND ALLED PROD                    ,JORDAN,NA,NA,9.84
RESIDUL CHEMICL AND ALLED PROD                    ,KAZAKHSTAN,NA,NA,0
RESIDUL CHEMICL AND ALLED PROD                    ,KENYA,NA,NA,0.01
RESIDUL CHEMICL AND ALLED PROD                    ,KOREA DP RP,NA,NA,0.14
RESIDUL CHEMICL AND ALLED PROD                    ,KOREA RP,NA,NA,417.5
RESIDUL CHEMICL AND ALLED PROD                    ,KUWAIT,NA,NA,16.39
RESIDUL CHEMICL AND ALLED PROD                    ,KYRGHYZSTAN,NA,NA,0
RESIDUL CHEMICL AND ALLED PROD                    ,LATVIA,NA,NA,1.5
RESIDUL CHEMICL AND ALLED PROD                    ,LEBANON,NA,NA,0
RESIDUL CHEMICL AND ALLED PROD                    ,LIBERIA,NA,NA,0
RESIDUL CHEMICL AND ALLED PROD                    ,LIBYA,NA,NA,0
RESIDUL CHEMICL AND ALLED PROD                    ,LITHUANIA,NA,NA,16.46
RESIDUL CHEMICL AND ALLED PROD                    ,LUXEMBOURG,NA,NA,0.05
RESIDUL CHEMICL AND ALLED PROD                    ,MACAO,NA,NA,0.19
RESIDUL CHEMICL AND ALLED PROD                    ,MACEDONIA,NA,NA,0.01
RESIDUL CHEMICL AND ALLED PROD                    ,MALAYSIA,NA,NA,230.67
RESIDUL CHEMICL AND ALLED PROD                    ,MALDIVES,NA,NA,0
RESIDUL CHEMICL AND ALLED PROD                    ,MALI,NA,NA,0
RESIDUL CHEMICL AND ALLED PROD                    ,MALTA,NA,NA,5.15
RESIDUL CHEMICL AND ALLED PROD                    ,MAURITIUS,NA,NA,0
RESIDUL CHEMICL AND ALLED PROD                    ,MEXICO,NA,NA,20.44
RESIDUL CHEMICL AND ALLED PROD                    ,MOLDOVA,NA,NA,0.01
RESIDUL CHEMICL AND ALLED PROD                    ,MONACO,NA,NA,0
RESIDUL CHEMICL AND ALLED PROD                    ,MOROCCO,NA,NA,0.07
RESIDUL CHEMICL AND ALLED PROD                    ,MOZAMBIQUE,NA,NA,0
RESIDUL CHEMICL AND ALLED PROD                    ,MYANMAR,NA,NA,0.02
RESIDUL CHEMICL AND ALLED PROD                    ,NEPAL,NA,NA,4
RESIDUL CHEMICL AND ALLED PROD                    ,NETHERLAND,NA,NA,202.55
RESIDUL CHEMICL AND ALLED PROD                    ,NETHERLANDANTIL,NA,NA,0.19
RESIDUL CHEMICL AND ALLED PROD                    ,NEW ZEALAND,NA,NA,19.38
RESIDUL CHEMICL AND ALLED PROD                    ,NIGER,NA,NA,0.04
RESIDUL CHEMICL AND ALLED PROD                    ,NIGERIA,NA,NA,0.65
RESIDUL CHEMICL AND ALLED PROD                    ,NORWAY,NA,NA,32.19
RESIDUL CHEMICL AND ALLED PROD                    ,OMAN,NA,NA,4.2
RESIDUL CHEMICL AND ALLED PROD                    ,PAKISTAN IR,NA,NA,0.02
RESIDUL CHEMICL AND ALLED PROD                    ,PARAGUAY,NA,NA,0.01
RESIDUL CHEMICL AND ALLED PROD                    ,PERU,NA,NA,2.57
RESIDUL CHEMICL AND ALLED PROD                    ,PHILIPPINES,NA,NA,7.74
RESIDUL CHEMICL AND ALLED PROD                    ,POLAND,NA,NA,42.38
RESIDUL CHEMICL AND ALLED PROD                    ,PORTUGAL,NA,NA,6.91
RESIDUL CHEMICL AND ALLED PROD                    ,PUERTO RICO,NA,NA,5.14
RESIDUL CHEMICL AND ALLED PROD                    ,QATAR,NA,NA,61.25
RESIDUL CHEMICL AND ALLED PROD                    ,ROMANIA,NA,NA,0.53
RESIDUL CHEMICL AND ALLED PROD                    ,RUSSIA,NA,NA,62.32
RESIDUL CHEMICL AND ALLED PROD                    ,SAN MARINO,NA,NA,0
RESIDUL CHEMICL AND ALLED PROD                    ,SAUDI ARAB,NA,NA,287.35
RESIDUL CHEMICL AND ALLED PROD                    ,SENEGAL,NA,NA,0
RESIDUL CHEMICL AND ALLED PROD                    ,SERBIA,NA,NA,0
RESIDUL CHEMICL AND ALLED PROD                    ,SEYCHELLES,NA,NA,0.29
RESIDUL CHEMICL AND ALLED PROD                    ,SIERRA LEONE,NA,NA,0.01
RESIDUL CHEMICL AND ALLED PROD                    ,SINGAPORE,NA,NA,320.9
RESIDUL CHEMICL AND ALLED PROD                    ,SLOVAK REP,NA,NA,1.21
RESIDUL CHEMICL AND ALLED PROD                    ,SLOVENIA,NA,NA,15.03
RESIDUL CHEMICL AND ALLED PROD                    ,SOUTH AFRICA,NA,NA,11.6
RESIDUL CHEMICL AND ALLED PROD                    ,SPAIN,NA,NA,124.5
RESIDUL CHEMICL AND ALLED PROD                    ,SRI LANKA DSR,NA,NA,3.27
RESIDUL CHEMICL AND ALLED PROD                    ,ST KITT N A,NA,NA,0
RESIDUL CHEMICL AND ALLED PROD                    ,SUDAN,NA,NA,0
RESIDUL CHEMICL AND ALLED PROD                    ,SWAZILAND,NA,NA,0.1
RESIDUL CHEMICL AND ALLED PROD                    ,SWEDEN,NA,NA,24.11
RESIDUL CHEMICL AND ALLED PROD                    ,SWITZERLAND,NA,NA,41.63
RESIDUL CHEMICL AND ALLED PROD                    ,TAIWAN,NA,NA,72.83
RESIDUL CHEMICL AND ALLED PROD                    ,TANZANIA REP,NA,NA,0
RESIDUL CHEMICL AND ALLED PROD                    ,THAILAND,NA,NA,196.61
RESIDUL CHEMICL AND ALLED PROD                    ,TUNISIA,NA,NA,0.34
RESIDUL CHEMICL AND ALLED PROD                    ,TURKEY,NA,NA,42.93
RESIDUL CHEMICL AND ALLED PROD                    ,U ARAB EMTS,NA,NA,74.32
RESIDUL CHEMICL AND ALLED PROD                    ,U K,NA,NA,162.56
RESIDUL CHEMICL AND ALLED PROD                    ,U S A,NA,NA,967.54
RESIDUL CHEMICL AND ALLED PROD                    ,UGANDA,NA,NA,0.09
RESIDUL CHEMICL AND ALLED PROD                    ,UKRAINE,NA,NA,4.14
RESIDUL CHEMICL AND ALLED PROD                    ,UNSPECIFIED,NA,NA,0.98
RESIDUL CHEMICL AND ALLED PROD                    ,URUGUAY,NA,NA,0.01
RESIDUL CHEMICL AND ALLED PROD                    ,US MINOR OUTLYING ISLANDS,NA,NA,0
RESIDUL CHEMICL AND ALLED PROD                    ,VENEZUELA,NA,NA,0.07
RESIDUL CHEMICL AND ALLED PROD                    ,VIETNAM SOC REP,NA,NA,80.29
RESIDUL CHEMICL AND ALLED PROD                    ,VIRGIN IS US,NA,NA,0.09
RESIDUL CHEMICL AND ALLED PROD                    ,YEMEN REPUBLC,NA,NA,0
RESIDUL CHEMICL AND ALLED PROD                    ,ZAMBIA,NA,NA,0
NEWSPRINT                                         ,AUSTRIA,TON,7389,4.87
NEWSPRINT                                         ,BANGLADESH PR,TON,50,0.04
NEWSPRINT                                         ,BELARUS,TON,0,0
NEWSPRINT                                         ,BELGIUM,TON,14426,8.28
NEWSPRINT                                         ,CANADA,TON,206664,114.58
NEWSPRINT                                         ,CHINA P RP,TON,0,0
NEWSPRINT                                         ,FINLAND,TON,7644,4.89
NEWSPRINT                                         ,FRANCE,TON,8931,4.62
NEWSPRINT                                         ,GEORGIA,TON,0,0
NEWSPRINT                                         ,GERMANY,TON,19216,11.75
NEWSPRINT                                         ,HONG KONG,TON,4750,2.34
NEWSPRINT                                         ,INDONESIA,TON,1501,0.97
NEWSPRINT                                         ,ITALY,TON,1,0
NEWSPRINT                                         ,KOREA RP,TON,0,0
NEWSPRINT                                         ,LATVIA,TON,0,0
NEWSPRINT                                         ,LITHUANIA,TON,0,0
NEWSPRINT                                         ,MALAYSIA,TON,0,0
NEWSPRINT                                         ,NETHERLAND,TON,17051,10.14
NEWSPRINT                                         ,NORWAY,TON,4884,2.29
NEWSPRINT                                         ,RUSSIA,TON,234475,135.37
NEWSPRINT                                         ,SINGAPORE,TON,7870,3.65
NEWSPRINT                                         ,SLOVENIA,TON,4133,2.75
NEWSPRINT                                         ,SPAIN,TON,9327,5.83
NEWSPRINT                                         ,SWEDEN,TON,17354,10.71
NEWSPRINT                                         ,SWITZERLAND,TON,977,0.52
NEWSPRINT                                         ,THAILAND,TON,0,0
NEWSPRINT                                         ,TURKEY,TON,0,0
NEWSPRINT                                         ,U ARAB EMTS,TON,22568,12.42
NEWSPRINT                                         ,U K,TON,11292,6.1
NEWSPRINT                                         ,U S A,TON,5193,2.61
"PEARL, PRECS, SEMIPRECS STONES                    ",AFGHANISTAN,NA,NA,0.11
"PEARL, PRECS, SEMIPRECS STONES                    ",ANGOLA,NA,NA,130.36
"PEARL, PRECS, SEMIPRECS STONES                    ",ARGENTINA,NA,NA,0.02
"PEARL, PRECS, SEMIPRECS STONES                    ",ARMENIA,NA,NA,0.14
"PEARL, PRECS, SEMIPRECS STONES                    ",AUSTRALIA,NA,NA,19.31
"PEARL, PRECS, SEMIPRECS STONES                    ",AUSTRIA,NA,NA,0.06
"PEARL, PRECS, SEMIPRECS STONES                    ",BAHARAIN IS,NA,NA,6.54
"PEARL, PRECS, SEMIPRECS STONES                    ",BANGLADESH PR,NA,NA,0.02
"PEARL, PRECS, SEMIPRECS STONES                    ",BELARUS,NA,NA,0
"PEARL, PRECS, SEMIPRECS STONES                    ",BELGIUM,NA,NA,5788.5
"PEARL, PRECS, SEMIPRECS STONES                    ",BOLIVIA,NA,NA,0.17
"PEARL, PRECS, SEMIPRECS STONES                    ",BOTSWANA,NA,NA,527.7
"PEARL, PRECS, SEMIPRECS STONES                    ",BRAZIL,NA,NA,18.01
"PEARL, PRECS, SEMIPRECS STONES                    ",CAMBODIA,NA,NA,0.07
"PEARL, PRECS, SEMIPRECS STONES                    ",CANADA,NA,NA,78.85
"PEARL, PRECS, SEMIPRECS STONES                    ",CHILE,NA,NA,0.01
"PEARL, PRECS, SEMIPRECS STONES                    ",CHINA P RP,NA,NA,74.07
"PEARL, PRECS, SEMIPRECS STONES                    ",COLOMBIA,NA,NA,0.52
"PEARL, PRECS, SEMIPRECS STONES                    ",CONGO D. REP.,NA,NA,1.71
"PEARL, PRECS, SEMIPRECS STONES                    ",CONGO P REP,NA,NA,0.06
"PEARL, PRECS, SEMIPRECS STONES                    ",COSTA RICA,NA,NA,0
"PEARL, PRECS, SEMIPRECS STONES                    ",CROATIA,NA,NA,0
"PEARL, PRECS, SEMIPRECS STONES                    ",CYPRUS,NA,NA,0
"PEARL, PRECS, SEMIPRECS STONES                    ",CZECH REPUBLIC,NA,NA,0.2
"PEARL, PRECS, SEMIPRECS STONES                    ",DENMARK,NA,NA,0.06
"PEARL, PRECS, SEMIPRECS STONES                    ",DJIBOUTI,NA,NA,0.02
"PEARL, PRECS, SEMIPRECS STONES                    ",DOMINIC REP,NA,NA,0.5
"PEARL, PRECS, SEMIPRECS STONES                    ",ESTONIA,NA,NA,0.04
"PEARL, PRECS, SEMIPRECS STONES                    ",ETHIOPIA,NA,NA,4.34
"PEARL, PRECS, SEMIPRECS STONES                    ",FINLAND,NA,NA,0
"PEARL, PRECS, SEMIPRECS STONES                    ",FRANCE,NA,NA,9.83
"PEARL, PRECS, SEMIPRECS STONES                    ",GERMANY,NA,NA,8.04
"PEARL, PRECS, SEMIPRECS STONES                    ",GHANA,NA,NA,1.02
"PEARL, PRECS, SEMIPRECS STONES                    ",GREECE,NA,NA,0
"PEARL, PRECS, SEMIPRECS STONES                    ",HONDURAS,NA,NA,0.06
"PEARL, PRECS, SEMIPRECS STONES                    ",HONG KONG,NA,NA,4355.91
"PEARL, PRECS, SEMIPRECS STONES                    ",INDONESIA,NA,NA,0.28
"PEARL, PRECS, SEMIPRECS STONES                    ",IRAN,NA,NA,0.16
"PEARL, PRECS, SEMIPRECS STONES                    ",IRELAND,NA,NA,2.13
"PEARL, PRECS, SEMIPRECS STONES                    ",ISRAEL,NA,NA,1320.27
"PEARL, PRECS, SEMIPRECS STONES                    ",ITALY,NA,NA,6
"PEARL, PRECS, SEMIPRECS STONES                    ",JAPAN,NA,NA,136.87
"PEARL, PRECS, SEMIPRECS STONES                    ",KENYA,NA,NA,2.25
"PEARL, PRECS, SEMIPRECS STONES                    ",KOREA RP,NA,NA,0.83
"PEARL, PRECS, SEMIPRECS STONES                    ",LEBANON,NA,NA,0.15
"PEARL, PRECS, SEMIPRECS STONES                    ",LIBERIA,NA,NA,0
"PEARL, PRECS, SEMIPRECS STONES                    ",LITHUANIA,NA,NA,0.02
"PEARL, PRECS, SEMIPRECS STONES                    ",MADAGASCAR,NA,NA,0.95
"PEARL, PRECS, SEMIPRECS STONES                    ",MALAWI,NA,NA,0.08
"PEARL, PRECS, SEMIPRECS STONES                    ",MALAYSIA,NA,NA,0.21
"PEARL, PRECS, SEMIPRECS STONES                    ",MALI,NA,NA,0
"PEARL, PRECS, SEMIPRECS STONES                    ",MALTA,NA,NA,0
"PEARL, PRECS, SEMIPRECS STONES                    ",MAURITANIA,NA,NA,0.02
"PEARL, PRECS, SEMIPRECS STONES                    ",MAURITIUS,NA,NA,0.17
"PEARL, PRECS, SEMIPRECS STONES                    ",MEXICO,NA,NA,0.3
"PEARL, PRECS, SEMIPRECS STONES                    ",MOROCCO,NA,NA,0.37
"PEARL, PRECS, SEMIPRECS STONES                    ",MOZAMBIQUE,NA,NA,0.37
"PEARL, PRECS, SEMIPRECS STONES                    ",NAMIBIA,NA,NA,5.3
"PEARL, PRECS, SEMIPRECS STONES                    ",NETHERLAND,NA,NA,0.05
"PEARL, PRECS, SEMIPRECS STONES                    ",NEW ZEALAND,NA,NA,0
"PEARL, PRECS, SEMIPRECS STONES                    ",NIGERIA,NA,NA,1.8
"PEARL, PRECS, SEMIPRECS STONES                    ",NORWAY,NA,NA,0
"PEARL, PRECS, SEMIPRECS STONES                    ",PANAMA REPUBLIC,NA,NA,0.01
"PEARL, PRECS, SEMIPRECS STONES                    ",PERU,NA,NA,0.41
"PEARL, PRECS, SEMIPRECS STONES                    ",PHILIPPINES,NA,NA,0
"PEARL, PRECS, SEMIPRECS STONES                    ",POLAND,NA,NA,0.02
"PEARL, PRECS, SEMIPRECS STONES                    ",QATAR,NA,NA,0.06
"PEARL, PRECS, SEMIPRECS STONES                    ",ROMANIA,NA,NA,0.02
"PEARL, PRECS, SEMIPRECS STONES                    ",RUSSIA,NA,NA,810.49
"PEARL, PRECS, SEMIPRECS STONES                    ",RWANDA,NA,NA,0.6
"PEARL, PRECS, SEMIPRECS STONES                    ",SENEGAL,NA,NA,0
"PEARL, PRECS, SEMIPRECS STONES                    ",SINGAPORE,NA,NA,133.75
"PEARL, PRECS, SEMIPRECS STONES                    ",SLOVENIA,NA,NA,0
"PEARL, PRECS, SEMIPRECS STONES                    ",SOMALIA,NA,NA,0.02
"PEARL, PRECS, SEMIPRECS STONES                    ",SOUTH AFRICA,NA,NA,939.48
"PEARL, PRECS, SEMIPRECS STONES                    ",SPAIN,NA,NA,6.5
"PEARL, PRECS, SEMIPRECS STONES                    ",SRI LANKA DSR,NA,NA,11.73
"PEARL, PRECS, SEMIPRECS STONES                    ",SWAZILAND,NA,NA,0
"PEARL, PRECS, SEMIPRECS STONES                    ",SWEDEN,NA,NA,0
"PEARL, PRECS, SEMIPRECS STONES                    ",SWITZERLAND,NA,NA,19.99
"PEARL, PRECS, SEMIPRECS STONES                    ",TAIWAN,NA,NA,0.18
"PEARL, PRECS, SEMIPRECS STONES                    ",TANZANIA REP,NA,NA,8.73
"PEARL, PRECS, SEMIPRECS STONES                    ",THAILAND,NA,NA,620.53
"PEARL, PRECS, SEMIPRECS STONES                    ",TURKEY,NA,NA,0.65
"PEARL, PRECS, SEMIPRECS STONES                    ",U ARAB EMTS,NA,NA,9890.45
"PEARL, PRECS, SEMIPRECS STONES                    ",U K,NA,NA,190.29
"PEARL, PRECS, SEMIPRECS STONES                    ",U S A,NA,NA,5772.11
"PEARL, PRECS, SEMIPRECS STONES                    ",UKRAINE,NA,NA,0
"PEARL, PRECS, SEMIPRECS STONES                    ",UNSPECIFIED,NA,NA,0
"PEARL, PRECS, SEMIPRECS STONES                    ",URUGUAY,NA,NA,0
"PEARL, PRECS, SEMIPRECS STONES                    ",VIETNAM SOC REP,NA,NA,0.02
"PEARL, PRECS, SEMIPRECS STONES                    ",ZAMBIA,NA,NA,97
"PEARL, PRECS, SEMIPRECS STONES                    ",ZIMBABWE,NA,NA,0
IRON AND STEEL                                    ,ALBANIA,TON,10203,27.23
IRON AND STEEL                                    ,ALGERIA,TON,41,0.09
IRON AND STEEL                                    ,ANGOLA,TON,475,0.2
IRON AND STEEL                                    ,ANTARTICA,TON,0,0
IRON AND STEEL                                    ,ANTIGUA,TON,46,0.02
IRON AND STEEL                                    ,ARGENTINA,TON,490,0.44
IRON AND STEEL                                    ,ARUBA,TON,27,0.02
IRON AND STEEL                                    ,AUSTRALIA,TON,91969,81.74
IRON AND STEEL                                    ,AUSTRIA,TON,5508,13.5
IRON AND STEEL                                    ,BAHAMAS,TON,419,0.17
IRON AND STEEL                                    ,BAHARAIN IS,TON,85390,45.63
IRON AND STEEL                                    ,BANGLADESH PR,TON,30865,52.73
IRON AND STEEL                                    ,BARBADOS,TON,201,0.09
IRON AND STEEL                                    ,BELARUS,TON,0,0
IRON AND STEEL                                    ,BELGIUM,TON,174535,244.51
IRON AND STEEL                                    ,BELIZE,TON,0,0
IRON AND STEEL                                    ,BENIN,TON,13,0.02
IRON AND STEEL                                    ,BHUTAN,TON,153748,255.8
IRON AND STEEL                                    ,BOLIVIA,TON,210,0.39
IRON AND STEEL                                    ,BOSNIA-HRZGOVIN,TON,22,0.03
IRON AND STEEL                                    ,BOTSWANA,TON,131,0.06
IRON AND STEEL                                    ,BR VIRGN IS,TON,0,0
IRON AND STEEL                                    ,BRAZIL,TON,134039,130.15
IRON AND STEEL                                    ,BRUNEI,TON,307,0.11
IRON AND STEEL                                    ,BULGARIA,TON,3093,6.89
IRON AND STEEL                                    ,CAMBODIA,TON,101,0.06
IRON AND STEEL                                    ,CAMEROON,TON,0,0
IRON AND STEEL                                    ,CANADA,TON,168836,157.09
IRON AND STEEL                                    ,CAPE VERDE IS,TON,6249,2.81
IRON AND STEEL                                    ,CHILE,TON,9558,12.87
IRON AND STEEL                                    ,CHINA P RP,TON,870107,1315.51
IRON AND STEEL                                    ,COLOMBIA,TON,6761,18.43
IRON AND STEEL                                    ,COMOROS,TON,2243,0.91
IRON AND STEEL                                    ,CONGO D. REP.,TON,4079,2.13
IRON AND STEEL                                    ,CONGO P REP,TON,15143,7.22
IRON AND STEEL                                    ,COSTA RICA,TON,7358,3.59
IRON AND STEEL                                    ,COTE D' IVOIRE,TON,114,0.2
IRON AND STEEL                                    ,CROATIA,TON,357,0.37
IRON AND STEEL                                    ,CUBA,TON,361,0.15
IRON AND STEEL                                    ,CYPRUS,TON,4238,3.42
IRON AND STEEL                                    ,CZECH REPUBLIC,TON,3601,11.88
IRON AND STEEL                                    ,DENMARK,TON,23876,28.17
IRON AND STEEL                                    ,DJIBOUTI,TON,299,0.12
IRON AND STEEL                                    ,DOMINIC REP,TON,7121,17.32
IRON AND STEEL                                    ,DOMINICA,TON,107,0.04
IRON AND STEEL                                    ,ECUADOR,TON,2836,1.88
IRON AND STEEL                                    ,EGYPT A RP,TON,8558,9.87
IRON AND STEEL                                    ,EL SALVADOR,TON,200,0.08
IRON AND STEEL                                    ,EQUTL GUINEA,TON,17816,7.84
IRON AND STEEL                                    ,ESTONIA,TON,3136,1.88
IRON AND STEEL                                    ,ETHIOPIA,TON,34,0.05
IRON AND STEEL                                    ,FIJI IS,TON,289,0.09
IRON AND STEEL                                    ,FINLAND,TON,14359,24.75
IRON AND STEEL                                    ,FR GUIANA,TON,51,0.16
IRON AND STEEL                                    ,FRANCE,TON,68372,122.44
IRON AND STEEL                                    ,GABON,TON,179,0.26
IRON AND STEEL                                    ,GAMBIA,TON,15061,6.72
IRON AND STEEL                                    ,GEORGIA,TON,847,0.45
IRON AND STEEL                                    ,GERMANY,TON,174454,311.8
IRON AND STEEL                                    ,GHANA,TON,7778,4.87
IRON AND STEEL                                    ,GREECE,TON,11435,21.07
IRON AND STEEL                                    ,GUAM,TON,38,0.02
IRON AND STEEL                                    ,GUATEMALA,TON,1377,1.76
IRON AND STEEL                                    ,GUINEA,TON,5850,2.71
IRON AND STEEL                                    ,GUINEA BISSAU,TON,188,0.09
IRON AND STEEL                                    ,GUYANA,TON,375,0.22
IRON AND STEEL                                    ,HAITI,TON,0,0
IRON AND STEEL                                    ,HONDURAS,TON,23049,11.17
IRON AND STEEL                                    ,HONG KONG,TON,110530,114.99
IRON AND STEEL                                    ,HUNGARY,TON,358,0.21
IRON AND STEEL                                    ,INDONESIA,TON,484232,1260.01
IRON AND STEEL                                    ,IRELAND,TON,8115,4.45
IRON AND STEEL                                    ,ISRAEL,TON,25720,27.22
IRON AND STEEL                                    ,ITALY,TON,93812,130.88
IRON AND STEEL                                    ,JAMAICA,TON,78,0.04
IRON AND STEEL                                    ,JAPAN,TON,691758,1011.56
IRON AND STEEL                                    ,JORDAN,TON,17681,11.96
IRON AND STEEL                                    ,KAZAKHSTAN,TON,1379,1.81
IRON AND STEEL                                    ,KENYA,TON,2676,3.71
IRON AND STEEL                                    ,KOREA DP RP,TON,134,0.1
IRON AND STEEL                                    ,KOREA RP,TON,2212254,2573.03
IRON AND STEEL                                    ,KUWAIT,TON,104968,58.09
IRON AND STEEL                                    ,LAO PD RP,TON,241,0.12
IRON AND STEEL                                    ,LATVIA,TON,6515,4.6
IRON AND STEEL                                    ,LEBANON,TON,4113,7.62
IRON AND STEEL                                    ,LIBERIA,TON,0,0
IRON AND STEEL                                    ,LIBYA,TON,6745,4.38
IRON AND STEEL                                    ,LITHUANIA,TON,1448,2.94
IRON AND STEEL                                    ,LUXEMBOURG,TON,5314,5.22
IRON AND STEEL                                    ,MACAO,TON,0,0
IRON AND STEEL                                    ,MADAGASCAR,TON,445,0.21
IRON AND STEEL                                    ,MALAWI,TON,229,0.08
IRON AND STEEL                                    ,MALAYSIA,TON,184744,284.49
IRON AND STEEL                                    ,MALDIVES,TON,25453,8.86
IRON AND STEEL                                    ,MALI,TON,0,0
IRON AND STEEL                                    ,MALTA,TON,1588,0.72
IRON AND STEEL                                    ,MARSHALL ISLAND,TON,357,0.31
IRON AND STEEL                                    ,MARTINIQUE,TON,151,0.12
IRON AND STEEL                                    ,MAURITANIA,TON,5952,3.02
IRON AND STEEL                                    ,MAURITIUS,TON,48025,22.41
IRON AND STEEL                                    ,MAYOTTE,TON,1852,0.73
IRON AND STEEL                                    ,MEXICO,TON,19745,31.97
IRON AND STEEL                                    ,MONTENEGRO,TON,0,0
IRON AND STEEL                                    ,MOROCCO,TON,8499,13.93
IRON AND STEEL                                    ,MOZAMBIQUE,TON,65005,29.57
IRON AND STEEL                                    ,MYANMAR,TON,2966,3.86
IRON AND STEEL                                    ,N. MARIANA IS.,TON,0,0
IRON AND STEEL                                    ,NAMIBIA,TON,19067,8.59
IRON AND STEEL                                    ,NEPAL,TON,11473,11.85
IRON AND STEEL                                    ,NETHERLAND,TON,151880,264.11
IRON AND STEEL                                    ,NETHERLANDANTIL,TON,611,1.04
IRON AND STEEL                                    ,NEW CALEDONIA,TON,1917,7.81
IRON AND STEEL                                    ,NEW ZEALAND,TON,31859,25.82
IRON AND STEEL                                    ,NICARAGUA,TON,1678,0.92
IRON AND STEEL                                    ,NIGER,TON,0,0
IRON AND STEEL                                    ,NIGERIA,TON,1827,3.65
IRON AND STEEL                                    ,NORFOLK IS,TON,58,0.03
IRON AND STEEL                                    ,NORWAY,TON,10821,21.81
IRON AND STEEL                                    ,OMAN,TON,50753,26.49
IRON AND STEEL                                    ,PANAMA REPUBLIC,TON,9430,6.86
IRON AND STEEL                                    ,PAPUA N GNA,TON,22,0.02
IRON AND STEEL                                    ,PARAGUAY,TON,15483,8.54
IRON AND STEEL                                    ,PERU,TON,17067,12.85
IRON AND STEEL                                    ,PHILIPPINES,TON,17478,17.33
IRON AND STEEL                                    ,POLAND,TON,47102,35.07
IRON AND STEEL                                    ,PORTUGAL,TON,3808,5.62
IRON AND STEEL                                    ,PUERTO RICO,TON,1064,0.93
IRON AND STEEL                                    ,QATAR,TON,6964,12.3
IRON AND STEEL                                    ,REUNION,TON,40659,15.95
IRON AND STEEL                                    ,ROMANIA,TON,2710,5.5
IRON AND STEEL                                    ,RUSSIA,TON,75710,140.14
IRON AND STEEL                                    ,RWANDA,TON,0,0
IRON AND STEEL                                    ,SAUDI ARAB,TON,32388,71.62
IRON AND STEEL                                    ,SENEGAL,TON,60712,29.62
IRON AND STEEL                                    ,SERBIA,TON,107,0.11
IRON AND STEEL                                    ,SEYCHELLES,TON,2981,1.31
IRON AND STEEL                                    ,SIERRA LEONE,TON,19830,8.98
IRON AND STEEL                                    ,SINGAPORE,TON,371174,506.44
IRON AND STEEL                                    ,SLOVAK REP,TON,649,0.74
IRON AND STEEL                                    ,SLOVENIA,TON,7615,25.67
IRON AND STEEL                                    ,SOLOMON IS,TON,68,0.03
IRON AND STEEL                                    ,SOMALIA,TON,19431,8.81
IRON AND STEEL                                    ,SOUTH AFRICA,TON,192327,113.65
IRON AND STEEL                                    ,SPAIN,TON,29437,45.37
IRON AND STEEL                                    ,SRI LANKA DSR,TON,5217,2.88
IRON AND STEEL                                    ,ST LUCIA,TON,113,0.04
IRON AND STEEL                                    ,SUDAN,TON,193,0.3
IRON AND STEEL                                    ,SURINAME,TON,2774,1.35
IRON AND STEEL                                    ,SWEDEN,TON,84095,186.97
IRON AND STEEL                                    ,SWITZERLAND,TON,26114,59.71
IRON AND STEEL                                    ,TAIWAN,TON,216530,255.5
IRON AND STEEL                                    ,TANZANIA REP,TON,5324,3.05
IRON AND STEEL                                    ,THAILAND,TON,94146,146.82
IRON AND STEEL                                    ,TOGO,TON,2834,1.76
IRON AND STEEL                                    ,TONGA,TON,0,0
IRON AND STEEL                                    ,TRINIDAD,TON,2558,1.34
IRON AND STEEL                                    ,TUNISIA,TON,1054,1.41
IRON AND STEEL                                    ,TURKEY,TON,56278,99.69
IRON AND STEEL                                    ,U ARAB EMTS,TON,1250396,836.14
IRON AND STEEL                                    ,U K,TON,266530,185.69
IRON AND STEEL                                    ,U S A,TON,476673,494.52
IRON AND STEEL                                    ,UKRAINE,TON,7081,8.74
IRON AND STEEL                                    ,UNSPECIFIED,TON,4317,1.49
IRON AND STEEL                                    ,URUGUAY,TON,343,0.32
IRON AND STEEL                                    ,US MINOR OUTLYING ISLANDS,TON,0,0.01
IRON AND STEEL                                    ,VENEZUELA,TON,119679,56.63
IRON AND STEEL                                    ,VIETNAM SOC REP,TON,107766,159.98
IRON AND STEEL                                    ,YEMEN REPUBLC,TON,152202,67.42
IRON AND STEEL                                    ,ZAMBIA,TON,150,0.06
IRON AND STEEL                                    ,ZIMBABWE,TON,0,0
PRODUCTS OF IRON AND STEEL                        ,AFGHANISTAN,NA,NA,0
PRODUCTS OF IRON AND STEEL                        ,ALBANIA,NA,NA,0.03
PRODUCTS OF IRON AND STEEL                        ,ALGERIA,NA,NA,0
PRODUCTS OF IRON AND STEEL                        ,ANGOLA,NA,NA,0.01
PRODUCTS OF IRON AND STEEL                        ,ANTARTICA,NA,NA,0
